id,city,position,salary,link
585,Уфа,Процедурная медсестра,30 000 — 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/50209520/
586,Стерлитамак,Курьер (подработка),70 000 — 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/50204504/
587,Уфа,Курьер,100 000 — 130 000 руб.,https://bashkortostan.rabota.ru/vacancy/50203240/
588,Уфа,Детский стоматолог,по договоренности,https://bashkortostan.rabota.ru/vacancy/50202804/
589,Село Новоабзаково,Шеф-повар,от 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/50198280/
590,Уфа,Кладовщик-комплектовщик,от 30 000 руб.,https://bashkortostan.rabota.ru/vacancy/50198184/
591,Уфа,Формировщик бетонной продукции,от 70 000 руб.,https://bashkortostan.rabota.ru/vacancy/50195594/
592,Уфа,"Менеджер по продажам, менеджер по работе с клиентами",40 000 — 200 000 руб.,https://bashkortostan.rabota.ru/vacancy/50194963/
593,Октябрьский,Слесарь по ремонту автомобилей,100 000 — 130 000 руб.,https://bashkortostan.rabota.ru/vacancy/50192810/
594,Уфа,Бухгалтер на первичную документацию,от 40 000 руб.,https://bashkortostan.rabota.ru/vacancy/50191374/
595,Уфа,Администратор доставки еды,40 000 — 60 000 руб.,https://bashkortostan.rabota.ru/vacancy/50187407/
596,Уфа,Фармацевт-провизор,36 000 — 40 000 руб.,https://bashkortostan.rabota.ru/vacancy/50183103/
597,Уфа,Продавец-консультант в магазин,40 000 — 45 000 руб.,https://bashkortostan.rabota.ru/vacancy/50180420/
598,Уфа,Мастер электромонтажных работ,от 120 000 руб.,https://bashkortostan.rabota.ru/vacancy/50180210/
599,Стерлитамак,Ведущий бухгалтер,35 000 — 40 000 руб.,https://bashkortostan.rabota.ru/vacancy/50179251/
600,Стерлитамак,Водитель категории В,от 30 000 руб.,https://bashkortostan.rabota.ru/vacancy/50165058/
601,Уфа,Учитель информатики,15 000 — 20 000 руб.,https://bashkortostan.rabota.ru/vacancy/50164625/
602,Стерлитамак,Продавец-консультант,45 000 — 80 000 руб.,https://bashkortostan.rabota.ru/vacancy/50154143/
603,Уфа,Ведущий/Инструктор лазертаг,40 000 — 60 000 руб.,https://bashkortostan.rabota.ru/vacancy/50152966/
604,Мелеуз,Воспитатель,23 500 — 25 000 руб.,https://bashkortostan.rabota.ru/vacancy/50148945/
605,Уфа,Технолог-конструктор/Дизайнер-конструктор,от 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/50148517/
606,Уфа,Курьер,109 950 — 150 400 руб.,https://bashkortostan.rabota.ru/vacancy/50140278/
607,Уфа,Курьер,73 650 — 114 100 руб.,https://bashkortostan.rabota.ru/vacancy/50140273/
608,Уфа,Курьер,70 600 — 110 600 руб.,https://bashkortostan.rabota.ru/vacancy/50140271/
609,Село Авдон,Фармацевт-провизор,50 000 — 60 000 руб.,https://bashkortostan.rabota.ru/vacancy/50137525/
610,Уфа,Рабочий на склад,50 000 — 65 000 руб.,https://bashkortostan.rabota.ru/vacancy/50132888/
611,Уфа,Бухгалтер 1С,30 000 — 40 000 руб.,https://bashkortostan.rabota.ru/vacancy/50112094/
612,Уфа,Электромонтажник,50 000 — 80 000 руб.,https://bashkortostan.rabota.ru/vacancy/50106088/
613,Уфа,Менеджер-дизайнер,60 000 — 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/50106017/
614,Уфа,Руководитель отдела продаж (Аренда недвижимости),103 000 — 300 000 руб.,https://bashkortostan.rabota.ru/vacancy/50103786/
615,Уфа,Трафик менеджер (оператор ПК),36 000 руб.,https://bashkortostan.rabota.ru/vacancy/50094741/
616,Уфа,Изготовитель-монтажник рекламных конструкций,от 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/50091971/
617,Уфа,Менеджер по работе с клиентами,35 000 — 80 000 руб.,https://bashkortostan.rabota.ru/vacancy/50070353/
618,Стерлитамак,Повар-универсал,60 000 — 90 000 руб.,https://bashkortostan.rabota.ru/vacancy/50057901/
619,Уфа,Массажист,40 000 — 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/50044743/
620,Уфа,Менеджер по закупкам зерновых и масленичных культур,от 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/50043574/
621,Уфа,"Мастер по ремонту смартфонов, ноутбуков",55 000 — 85 000 руб.,https://bashkortostan.rabota.ru/vacancy/50021437/
622,Стерлитамак,Менеджер по продажам,30 000 — 70 000 руб.,https://bashkortostan.rabota.ru/vacancy/50005048/
623,Стерлитамак,Продавец продуктов питания,от 35 000 руб.,https://bashkortostan.rabota.ru/vacancy/49976759/
624,Уфа,Монтажник слаботочных систем,80 000 — 120 000 руб.,https://bashkortostan.rabota.ru/vacancy/49957728/
625,Уфа,Продавец-консультант,40 000 — 80 000 руб.,https://bashkortostan.rabota.ru/vacancy/49957177/
626,Уфа,"Распиловщик на форматный станок, Оператор кромочного и присадочного стонка",от 56 000 руб.,https://bashkortostan.rabota.ru/vacancy/49936484/
627,Уфа,Врач акушер-гинеколог,по договоренности,https://bashkortostan.rabota.ru/vacancy/49926038/
628,Уфа,Оператор станка,от 109 000 руб.,https://bashkortostan.rabota.ru/vacancy/49924157/
629,Уфа,Сверловщик,от 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/49924152/
630,Уфа,Слесарь механосборочных работ,от 106 000 руб.,https://bashkortostan.rabota.ru/vacancy/49924150/
631,Уфа,Токарь 6 разряда,70 000 — 80 000 руб.,https://bashkortostan.rabota.ru/vacancy/49908142/
632,Стерлитамак,Бухгалтер по зарплате,35 000 — 37 000 руб.,https://bashkortostan.rabota.ru/vacancy/49806301/
633,Уфа,Водитель-экспедитор,40 000 — 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/49773671/
634,Уфа,Продавец детской одежды,40 000 — 65 000 руб.,https://bashkortostan.rabota.ru/vacancy/49701588/
635,Уфа,Менеджер по работе с клиентами,30 000 — 80 000 руб.,https://bashkortostan.rabota.ru/vacancy/49685542/
636,Уфа,Менеджер по продажам,40 000 — 160 000 руб.,https://bashkortostan.rabota.ru/vacancy/49684568/
637,Уфа,Продавец-консультант,30 000 — 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/49675426/
638,Уфа,Повар,60 000 — 65 000 руб.,https://bashkortostan.rabota.ru/vacancy/49675128/
639,Уфа,Инженер ПТО/Сметчик,80 000 — 100 000 руб.,https://bashkortostan.rabota.ru/vacancy/49667748/
640,Уфа,Автомеханик-автослесарь,45 000 — 120 000 руб.,https://bashkortostan.rabota.ru/vacancy/49664898/
641,Кумертау,Врач-стоматолог,от 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/49663232/
642,Уфа,Монтажник слаботочных систем,50 000 — 120 000 руб.,https://bashkortostan.rabota.ru/vacancy/49653791/
643,Стерлитамак,Работник склада,36 000 — 41 000 руб.,https://bashkortostan.rabota.ru/vacancy/49651489/
644,Уфа,Продавец-консультант,25 000 — 40 000 руб.,https://bashkortostan.rabota.ru/vacancy/49636099/
645,Уфа,"Санитар/ка, уборщик",25 000 — 35 000 руб.,https://bashkortostan.rabota.ru/vacancy/49626367/
646,Уфа,Кондитер,от 55 000 руб.,https://bashkortostan.rabota.ru/vacancy/49618098/
647,Уфа,Продавец-кассир,30 000 — 40 000 руб.,https://bashkortostan.rabota.ru/vacancy/49546478/
648,Стерлитамак,Менеджер по продажам,20 000 — 70 000 руб.,https://bashkortostan.rabota.ru/vacancy/49532030/
649,Село Ермекеево,Продавец-консультант,20 000 — 30 000 руб.,https://bashkortostan.rabota.ru/vacancy/49527122/
650,Стерлитамак,Продавец,20 000 — 25 000 руб.,https://bashkortostan.rabota.ru/vacancy/49509402/
651,Уфа,Продавец мясной продукции,40 000 — 91 000 руб.,https://bashkortostan.rabota.ru/vacancy/49483764/
652,Уфа,Парикмахер,30 000 — 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/49405843/
653,Бирск,Продавец-кассир,25 000 — 40 000 руб.,https://bashkortostan.rabota.ru/vacancy/49358183/
654,Уфа,Продавец-консультант,25 000 — 35 000 руб.,https://bashkortostan.rabota.ru/vacancy/49329452/
655,Уфа,Курьер,по договоренности,https://bashkortostan.rabota.ru/vacancy/49309396/
656,Стерлитамак,Тракторист,30 000 — 35 000 руб.,https://bashkortostan.rabota.ru/vacancy/49024352/
657,Уфа,Торговый представитель,от 70 000 руб.,https://bashkortostan.rabota.ru/vacancy/49016404/
658,Уфа,Техник ПТО/слесарь механосборочных работ,50 000 — 55 000 руб.,https://bashkortostan.rabota.ru/vacancy/48977094/
659,Уфа,Мастер СМР,140 000 — 160 000 руб.,https://bashkortostan.rabota.ru/vacancy/48961646/
660,Уфа,Пекарь,40 000 — 60 000 руб.,https://bashkortostan.rabota.ru/vacancy/48949331/
661,Уфа,Кладовщик,45 000 — 55 000 руб.,https://bashkortostan.rabota.ru/vacancy/48944329/
662,Уфа,Бариста-кассир,25 000 — 50 000 руб.,https://bashkortostan.rabota.ru/vacancy/48927343/
663,Уфа,Главный бухгалтер,от 70 000 руб.,https://bashkortostan.rabota.ru/vacancy/48922593/
664,Уфа,"Бухгалтер первичной документации, оформитель",35 000 — 45 000 руб.,https://bashkortostan.rabota.ru/vacancy/48909869/
665,Уфа,Женский парикмахер,по договоренности,https://bashkortostan.rabota.ru/vacancy/48908883/
666,Село Чесноковка,Пекарь,33 000 — 35 000 руб.,https://bashkortostan.rabota.ru/vacancy/48899321/
667,Уфа,Руководитель офиса/помощник руководителя,120 000 — 220 000 руб.,https://bashkortostan.rabota.ru/vacancy/48799945/
668,Уфа,Мастер СМР,80 000 руб.,https://bashkortostan.rabota.ru/vacancy/48697632/
669,Бирск,Официант,18 000 — 25 000 руб.,https://bashkortostan.rabota.ru/vacancy/48677401/
670,Салават,Специалист по продажи недвижимости,30 000 — 200 000 руб.,https://bashkortostan.rabota.ru/vacancy/48675937/
671,Уфа,Техник-электрик,20 000 — 35 000 руб.,https://bashkortostan.rabota.ru/vacancy/48497225/
